label,version,derisk,horizon_days,count,mean_multiple,median_multiple,p10_multiple,p90_multiple,hit_rate_gt_1,n_median,n_p10,n_hit,n_p90,deployability_score
run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol103_vf000,v224,-1.03,21,14064,0.9749453502316064,0.9703746619709491,0.8642954677100664,1.0906325200647893,0.3516069397042093,1.0,1.0,1.0,0.0,0.95
run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol103_vf000,v224,-1.03,63,14022,0.9262489209051417,0.9079568307795118,0.7435292275744714,1.1191280092366793,0.2631578947368421,1.0,1.0,1.0,0.0,0.95
run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol103_vf000,v224,-1.03,126,13959,0.8620273178436507,0.824179359728489,0.6139699287588977,1.1196690226621242,0.19356687441793824,1.0,1.0,1.0,0.3146582119273976,0.9657329105963698
run1_tight_weak_v228_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol594_vf000,v228,-5.94,21,1895,1.024325761500462,0.7140999809522518,0.15544746540725976,2.0730694973425563,0.3403693931398417,0.0,0.0,0.8178155802345923,1.0,0.21356311604691847
run1_tight_weak_v228_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol594_vf000,v228,-5.94,63,1895,0.8545960690096293,0.3355187446684902,-0.004816551665053087,2.100308871181713,0.21213720316622692,0.0,0.0,0.46447503141230734,1.0,0.1428950062824615
run1_tight_weak_v228_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol594_vf000,v228,-5.94,126,1895,0.6056161439384773,0.11679356522143802,-0.005391820921007935,1.7809384733289941,0.17994722955145118,0.0,0.0,0.8866005573761089,1.0,0.2273201114752218
run1_tight_weak_v230_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol700_vf000,v230,-7.0,21,9161,0.8753547163353808,0.7503837865237466,0.29932965428908126,1.4595285766589474,0.2899246807117127,0.1415817022082162,0.2029803123016459,0.0,0.37549081022614966,0.14338040019549855
run1_tight_weak_v230_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol700_vf000,v230,-7.0,63,9161,0.5930475005083289,0.39720816197987,0.0503463302708758,1.3301633139480817,0.16788560200851435,0.10776609524792427,0.07371309288599968,0.0,0.21508298102457762,0.08136281977859472
run1_tight_weak_v230_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol700_vf000,v230,-7.0,126,9161,0.32337283091542784,0.12972728794083652,0.004634253163445494,0.8160630459505345,0.0734635956773278,0.01828383156663683,0.016187751487131773,0.0,0.0,0.013084049651126107
